Source,Target,Weight,Type
S0025,S0051,2,Undirected
S0025,S0052,2,Undirected
S0025,S0054,2,Undirected
S0025,S0055,2,Undirected
S0025,S0056,1,Undirected
S0025,S0057,1,Undirected
S0025,S0058,1,Undirected
S0025,S0060,2,Undirected
S0025,S0061,1,Undirected
S0025,S0062,6,Undirected
S0025,S0063,1,Undirected
S0025,S0064,2,Undirected
S0025,S0065,4,Undirected
S0025,S0067,4,Undirected
S0025,S0068,1,Undirected
S0025,S0069,3,Undirected
S0025,S0070,3,Undirected
S0025,S0071,4,Undirected
S0025,S0073,2,Undirected
S0025,S0074,4,Undirected
S0025,S0075,1,Undirected
S0025,S0077,2,Undirected
S0025,S0078,2,Undirected
S0025,S0080,3,Undirected
S0025,S0081,2,Undirected
S0025,S0083,4,Undirected
S0025,S0084,2,Undirected
S0025,S0085,3,Undirected
S0025,S0086,1,Undirected
S0025,S0087,2,Undirected
S0025,S0088,4,Undirected
S0025,S0089,4,Undirected
S0025,S0090,1,Undirected
S0025,S0091,2,Undirected
S0025,S0094,1,Undirected
S0025,S0095,4,Undirected
S0025,S0097,2,Undirected
S0025,S0098,4,Undirected
S0025,S0099,4,Undirected
S0025,S0101,4,Undirected
S0025,S0102,1,Undirected
S0025,S0104,6,Undirected
S0025,S0105,1,Undirected
S0025,S0106,1,Undirected
S0025,S0109,5,Undirected
S0025,S0110,3,Undirected
S0025,S0111,1,Undirected
S0025,S0112,3,Undirected
S0025,S0113,2,Undirected
S0025,S0114,3,Undirected
S0025,S0115,2,Undirected
S0025,S0116,1,Undirected
S0025,S0117,5,Undirected
S0025,S0120,2,Undirected
S0025,S0123,4,Undirected
S0025,S0124,1,Undirected
S0025,S0128,3,Undirected
S0025,S0129,2,Undirected
S0025,S0132,2,Undirected
S0025,S0134,2,Undirected
S0025,S0136,1,Undirected
S0025,S0138,2,Undirected
S0025,S0139,1,Undirected
S0025,S0140,6,Undirected
S0025,S0141,1,Undirected
S0025,S0142,2,Undirected
S0025,S0143,4,Undirected
S0025,S0144,3,Undirected
S0025,S0145,1,Undirected
S0025,S0146,1,Undirected
S0025,S0147,2,Undirected
S0025,S0148,3,Undirected
S0025,S0149,4,Undirected
S0025,S0150,3,Undirected
S0025,S0151,3,Undirected
S0025,S0152,3,Undirected
S0025,S0154,2,Undirected
S0025,S0156,1,Undirected
S0025,S0157,2,Undirected
S0025,S0158,2,Undirected
S0025,S0159,4,Undirected
S0025,S0160,1,Undirected
S0025,S0162,2,Undirected
S0025,S0163,1,Undirected
S0025,S0164,1,Undirected
S0025,S0166,6,Undirected
S0025,S0168,1,Undirected
S0025,S0169,2,Undirected
S0025,S0171,1,Undirected
S0025,S0172,2,Undirected
S0025,S0174,4,Undirected
S0025,S0178,5,Undirected
S0025,S0179,4,Undirected
S0025,S0180,3,Undirected
S0025,S0181,1,Undirected
S0025,S0182,2,Undirected
S0025,S0183,4,Undirected
S0025,S0185,2,Undirected
S0025,S0187,1,Undirected
S0025,S0190,1,Undirected
S0025,S0191,2,Undirected
S0025,S0194,1,Undirected
S0025,S0195,3,Undirected
S0025,S0197,1,Undirected
S0025,S0198,3,Undirected
S0025,S0199,1,Undirected
S0025,S0200,2,Undirected
S0025,S0201,3,Undirected
S0025,S0203,1,Undirected
S0025,S0204,1,Undirected
S0025,S0205,1,Undirected
S0025,S0206,1,Undirected
S0025,S0207,4,Undirected
S0025,S0208,2,Undirected
S0025,S0209,4,Undirected
S0025,S0210,1,Undirected
S0025,S0211,4,Undirected
S0025,S0212,1,Undirected
S0025,S0213,3,Undirected
S0025,S0215,5,Undirected
S0025,S0216,2,Undirected
S0025,S0218,3,Undirected
S0025,S0219,2,Undirected
S0025,S0220,1,Undirected
S0025,S0222,2,Undirected
S0025,S0223,1,Undirected
S0025,S0224,2,Undirected
S0025,S0225,1,Undirected
S0025,S0226,3,Undirected
S0025,S0227,1,Undirected
S0025,S0228,1,Undirected
S0025,S0230,3,Undirected
S0025,S0231,4,Undirected
S0025,S0232,1,Undirected
S0025,S0233,3,Undirected
S0025,S0234,1,Undirected
S0025,S0235,3,Undirected
S0025,S0238,1,Undirected
S0025,S0239,3,Undirected
S0025,S0240,1,Undirected
S0025,S0241,3,Undirected
S0025,S0242,1,Undirected
S0025,S0243,4,Undirected
S0025,S0245,1,Undirected
S0025,S0247,1,Undirected
S0025,S0249,2,Undirected
S0025,S0250,1,Undirected
S0026,S0028,3,Undirected
S0026,S0030,2,Undirected
S0026,S0032,1,Undirected
S0026,S0036,5,Undirected
S0026,S0037,3,Undirected
S0026,S0038,1,Undirected
S0026,S0040,2,Undirected
S0026,S0041,3,Undirected
S0026,S0042,1,Undirected
S0026,S0043,1,Undirected
S0026,S0044,4,Undirected
S0026,S0047,1,Undirected
S0026,S0048,3,Undirected
S0026,S0050,2,Undirected
S0026,S0054,1,Undirected
S0026,S0055,1,Undirected
S0026,S0056,2,Undirected
S0026,S0057,1,Undirected
S0026,S0058,4,Undirected
S0026,S0060,1,Undirected
S0026,S0061,1,Undirected
S0026,S0062,2,Undirected
S0026,S0064,2,Undirected
S0026,S0066,3,Undirected
S0026,S0067,2,Undirected
S0026,S0069,1,Undirected
S0026,S0070,1,Undirected
S0026,S0073,1,Undirected
S0026,S0074,2,Undirected
S0026,S0075,2,Undirected
S0026,S0076,1,Undirected
S0026,S0077,1,Undirected
S0026,S0081,1,Undirected
S0026,S0082,1,Undirected
S0026,S0083,2,Undirected
S0026,S0084,2,Undirected
S0026,S0085,1,Undirected
S0026,S0087,1,Undirected
S0026,S0088,3,Undirected
S0026,S0089,1,Undirected
S0026,S0090,1,Undirected
S0026,S0091,3,Undirected
S0026,S0094,1,Undirected
S0026,S0095,1,Undirected
S0026,S0097,3,Undirected
S0026,S0098,1,Undirected
S0026,S0099,3,Undirected
S0026,S0100,2,Undirected
S0026,S0101,3,Undirected
S0026,S0102,3,Undirected
S0026,S0103,1,Undirected
S0026,S0104,2,Undirected
S0026,S0105,3,Undirected
S0026,S0108,1,Undirected
S0026,S0109,1,Undirected
S0026,S0110,4,Undirected
S0026,S0111,2,Undirected
S0026,S0112,1,Undirected
S0026,S0113,1,Undirected
S0026,S0114,2,Undirected
S0026,S0120,2,Undirected
S0026,S0122,2,Undirected
S0026,S0123,1,Undirected
S0026,S0124,3,Undirected
S0026,S0125,1,Undirected
S0026,S0127,1,Undirected
S0026,S0128,1,Undirected
S0026,S0130,1,Undirected
S0026,S0131,2,Undirected
S0026,S0133,2,Undirected
S0026,S0134,2,Undirected
S0026,S0135,1,Undirected
S0026,S0136,3,Undirected
S0026,S0137,1,Undirected
S0026,S0138,2,Undirected
S0026,S0139,3,Undirected
S0026,S0140,1,Undirected
S0026,S0141,1,Undirected
S0026,S0142,2,Undirected
S0026,S0143,1,Undirected
S0026,S0145,2,Undirected
S0026,S0146,3,Undirected
S0026,S0148,5,Undirected
S0026,S0149,1,Undirected
S0026,S0150,1,Undirected
S0026,S0151,3,Undirected
S0026,S0153,1,Undirected
S0026,S0154,2,Undirected
S0026,S0157,2,Undirected
S0026,S0158,4,Undirected
S0026,S0159,2,Undirected
S0026,S0162,1,Undirected
S0026,S0163,3,Undirected
S0026,S0164,1,Undirected
S0026,S0165,1,Undirected
S0026,S0166,1,Undirected
S0026,S0168,2,Undirected
S0026,S0169,3,Undirected
S0026,S0172,2,Undirected
S0026,S0173,1,Undirected
S0026,S0174,3,Undirected
S0026,S0177,1,Undirected
S0026,S0178,3,Undirected
S0026,S0179,2,Undirected
S0026,S0181,1,Undirected
S0026,S0182,2,Undirected
S0026,S0184,1,Undirected
S0026,S0186,1,Undirected
S0026,S0187,2,Undirected
S0026,S0188,1,Undirected
S0026,S0189,1,Undirected
S0026,S0190,1,Undirected
S0026,S0191,1,Undirected
S0026,S0195,1,Undirected
S0026,S0197,2,Undirected
S0026,S0198,1,Undirected
S0026,S0199,1,Undirected
S0026,S0200,2,Undirected
S0026,S0201,1,Undirected
S0026,S0202,2,Undirected
S0026,S0204,2,Undirected
S0026,S0206,2,Undirected
S0026,S0207,1,Undirected
S0026,S0208,1,Undirected
S0026,S0211,1,Undirected
S0026,S0212,1,Undirected
S0026,S0213,2,Undirected
S0026,S0214,1,Undirected
S0026,S0217,1,Undirected
S0026,S0218,1,Undirected
S0026,S0219,1,Undirected
S0026,S0220,3,Undirected
S0026,S0221,2,Undirected
S0026,S0222,2,Undirected
S0026,S0223,1,Undirected
S0026,S0224,1,Undirected
S0026,S0225,1,Undirected
S0026,S0226,1,Undirected
S0026,S0227,2,Undirected
S0026,S0229,1,Undirected
S0026,S0230,1,Undirected
S0026,S0231,4,Undirected
S0026,S0232,3,Undirected
S0026,S0233,1,Undirected
S0026,S0234,1,Undirected
S0026,S0235,1,Undirected
S0026,S0236,2,Undirected
S0026,S0237,3,Undirected
S0026,S0239,2,Undirected
S0026,S0240,3,Undirected
S0026,S0241,1,Undirected
S0026,S0242,1,Undirected
S0026,S0243,1,Undirected
S0026,S0244,1,Undirected
S0026,S0245,2,Undirected
S0026,S0246,1,Undirected
S0026,S0247,2,Undirected
S0026,S0249,1,Undirected
S0026,S0250,3,Undirected
S0027,S0028,1,Undirected
S0027,S0029,1,Undirected
S0027,S0030,1,Undirected
S0027,S0032,3,Undirected
S0027,S0033,1,Undirected
S0027,S0034,3,Undirected
S0027,S0038,1,Undirected
S0027,S0039,1,Undirected
S0027,S0041,1,Undirected
S0027,S0044,1,Undirected
S0027,S0046,2,Undirected
S0027,S0047,1,Undirected
S0027,S0050,1,Undirected
S0027,S0051,3,Undirected
S0027,S0052,2,Undirected
S0027,S0054,2,Undirected
S0027,S0055,1,Undirected
S0027,S0057,1,Undirected
S0027,S0058,1,Undirected
S0027,S0062,5,Undirected
S0027,S0063,2,Undirected
S0027,S0065,4,Undirected
S0027,S0066,1,Undirected
S0027,S0067,2,Undirected
S0027,S0068,1,Undirected
S0027,S0069,4,Undirected
S0027,S0070,1,Undirected
S0027,S0071,3,Undirected
S0027,S0073,2,Undirected
S0027,S0074,3,Undirected
S0027,S0076,1,Undirected
S0027,S0077,1,Undirected
S0027,S0080,3,Undirected
S0027,S0081,1,Undirected
S0027,S0083,3,Undirected
S0027,S0084,2,Undirected
S0027,S0085,4,Undirected
S0027,S0086,2,Undirected
S0027,S0087,2,Undirected
S0027,S0088,2,Undirected
S0027,S0089,3,Undirected
S0027,S0091,1,Undirected
S0027,S0094,1,Undirected
S0027,S0095,3,Undirected
S0027,S0096,1,Undirected
S0027,S0098,2,Undirected
S0027,S0099,3,Undirected
S0027,S0101,2,Undirected
S0027,S0104,4,Undirected
S0027,S0105,1,Undirected
S0027,S0106,1,Undirected
S0027,S0109,4,Undirected
S0027,S0111,1,Undirected
S0027,S0112,3,Undirected
S0027,S0113,2,Undirected
S0027,S0114,3,Undirected
S0027,S0115,3,Undirected
S0027,S0117,5,Undirected
S0027,S0121,1,Undirected
S0027,S0122,2,Undirected
S0027,S0123,1,Undirected
S0027,S0126,1,Undirected
S0027,S0128,4,Undirected
S0027,S0129,2,Undirected
S0027,S0132,2,Undirected
S0027,S0134,2,Undirected
S0027,S0138,3,Undirected
S0027,S0140,3,Undirected
S0027,S0141,1,Undirected
S0027,S0142,1,Undirected
S0027,S0143,4,Undirected
S0027,S0144,3,Undirected
S0027,S0146,1,Undirected
S0027,S0147,4,Undirected
S0027,S0148,2,Undirected
S0027,S0149,1,Undirected
S0027,S0150,2,Undirected
S0027,S0152,3,Undirected
S0027,S0153,1,Undirected
S0027,S0156,2,Undirected
S0027,S0157,2,Undirected
S0027,S0158,3,Undirected
S0027,S0159,5,Undirected
S0027,S0160,1,Undirected
S0027,S0161,1,Undirected
S0027,S0164,1,Undirected
S0027,S0166,5,Undirected
S0027,S0167,1,Undirected
S0027,S0171,1,Undirected
S0027,S0172,2,Undirected
S0027,S0173,2,Undirected
S0027,S0174,5,Undirected
S0027,S0178,1,Undirected
S0027,S0179,4,Undirected
S0027,S0180,4,Undirected
S0027,S0182,2,Undirected
S0027,S0183,4,Undirected
S0027,S0187,1,Undirected
S0027,S0188,1,Undirected
S0027,S0190,1,Undirected
S0027,S0191,2,Undirected
S0027,S0192,1,Undirected
S0027,S0193,1,Undirected
S0027,S0194,2,Undirected
S0027,S0195,2,Undirected
S0027,S0196,1,Undirected
S0027,S0198,4,Undirected
S0027,S0199,1,Undirected
S0027,S0200,2,Undirected
S0027,S0201,3,Undirected
S0027,S0203,1,Undirected
S0027,S0206,1,Undirected
S0027,S0207,3,Undirected
S0027,S0209,4,Undirected
S0027,S0211,4,Undirected
S0027,S0213,1,Undirected
S0027,S0215,5,Undirected
S0027,S0216,3,Undirected
S0027,S0218,2,Undirected
S0027,S0219,1,Undirected
S0027,S0224,1,Undirected
S0027,S0226,2,Undirected
S0027,S0230,1,Undirected
S0027,S0231,3,Undirected
S0027,S0232,1,Undirected
S0027,S0233,3,Undirected
S0027,S0234,1,Undirected
S0027,S0235,1,Undirected
S0027,S0237,1,Undirected
S0027,S0239,2,Undirected
S0027,S0241,3,Undirected
S0027,S0243,4,Undirected
S0027,S0245,2,Undirected
S0027,S0248,1,Undirected
S0027,S0249,2,Undirected
S0028,S0029,2,Undirected
S0028,S0030,1,Undirected
S0028,S0031,2,Undirected
S0028,S0032,4,Undirected
S0028,S0033,2,Undirected
S0028,S0036,1,Undirected
S0028,S0038,1,Undirected
S0028,S0039,1,Undirected
S0028,S0040,3,Undirected
S0028,S0041,3,Undirected
S0028,S0042,1,Undirected
S0028,S0044,2,Undirected
S0028,S0045,1,Undirected
S0028,S0046,1,Undirected
S0028,S0047,3,Undirected
S0028,S0048,2,Undirected
S0028,S0050,1,Undirected
S0028,S0054,2,Undirected
S0028,S0055,1,Undirected
S0028,S0057,5,Undirected
S0028,S0058,3,Undirected
S0028,S0059,2,Undirected
S0028,S0061,1,Undirected
S0028,S0063,2,Undirected
S0028,S0064,3,Undirected
S0028,S0067,2,Undirected
S0028,S0068,3,Undirected
S0028,S0071,2,Undirected
S0028,S0073,1,Undirected
S0028,S0074,2,Undirected
S0028,S0075,1,Undirected
S0028,S0076,2,Undirected
S0028,S0077,4,Undirected
S0028,S0079,2,Undirected
S0028,S0080,1,Undirected
S0028,S0085,2,Undirected
S0028,S0088,2,Undirected
S0028,S0089,1,Undirected
S0028,S0090,2,Undirected
S0028,S0091,1,Undirected
S0028,S0094,3,Undirected
S0028,S0095,1,Undirected
S0028,S0096,1,Undirected
S0028,S0097,1,Undirected
S0028,S0098,2,Undirected
S0028,S0101,2,Undirected
S0028,S0102,1,Undirected
S0028,S0103,1,Undirected
S0028,S0104,2,Undirected
S0028,S0105,1,Undirected
S0028,S0106,3,Undirected
S0028,S0108,1,Undirected
S0028,S0109,1,Undirected
S0028,S0110,4,Undirected
S0028,S0111,2,Undirected
S0028,S0112,4,Undirected
S0028,S0113,1,Undirected
S0028,S0114,2,Undirected
S0028,S0115,2,Undirected
S0028,S0116,2,Undirected
S0028,S0117,1,Undirected
S0028,S0119,1,Undirected
S0028,S0120,2,Undirected
S0028,S0121,1,Undirected
S0028,S0122,3,Undirected
S0028,S0123,1,Undirected
S0028,S0125,1,Undirected
S0028,S0127,2,Undirected
S0028,S0128,3,Undirected
S0028,S0130,3,Undirected
S0028,S0131,1,Undirected
S0028,S0133,1,Undirected
S0028,S0134,4,Undirected
S0028,S0135,1,Undirected
S0028,S0136,1,Undirected
S0028,S0137,2,Undirected
S0028,S0138,2,Undirected
S0028,S0139,2,Undirected
S0028,S0140,3,Undirected
S0028,S0141,1,Undirected
S0028,S0142,2,Undirected
S0028,S0145,4,Undirected
S0028,S0147,1,Undirected
S0028,S0148,2,Undirected
S0028,S0149,2,Undirected
S0028,S0150,1,Undirected
S0028,S0151,3,Undirected
S0028,S0152,1,Undirected
S0028,S0154,2,Undirected
S0028,S0157,1,Undirected
S0028,S0158,3,Undirected
S0028,S0159,4,Undirected
S0028,S0160,2,Undirected
S0028,S0162,1,Undirected
S0028,S0163,2,Undirected
S0028,S0165,1,Undirected
S0028,S0166,2,Undirected
S0028,S0168,1,Undirected
S0028,S0169,2,Undirected
S0028,S0171,2,Undirected
S0028,S0172,3,Undirected
S0028,S0173,4,Undirected
S0028,S0174,4,Undirected
S0028,S0178,2,Undirected
S0028,S0179,2,Undirected
S0028,S0180,1,Undirected
S0028,S0181,3,Undirected
S0028,S0182,3,Undirected
S0028,S0183,1,Undirected
S0028,S0184,3,Undirected
S0028,S0186,1,Undirected
S0028,S0187,1,Undirected
S0028,S0188,1,Undirected
S0028,S0190,1,Undirected
S0028,S0191,2,Undirected
S0028,S0192,2,Undirected
S0028,S0194,4,Undirected
S0028,S0197,3,Undirected
S0028,S0198,4,Undirected
S0028,S0201,1,Undirected
S0028,S0202,1,Undirected
S0028,S0203,3,Undirected
S0028,S0204,2,Undirected
S0028,S0206,2,Undirected
S0028,S0207,2,Undirected
S0028,S0210,1,Undirected
S0028,S0213,3,Undirected
S0028,S0214,2,Undirected
S0028,S0215,2,Undirected
S0028,S0217,3,Undirected
S0028,S0218,3,Undirected
S0028,S0219,3,Undirected
S0028,S0220,1,Undirected
S0028,S0221,2,Undirected
S0028,S0223,2,Undirected
S0028,S0224,1,Undirected
S0028,S0225,1,Undirected
S0028,S0226,1,Undirected
S0028,S0227,1,Undirected
S0028,S0229,1,Undirected
S0028,S0230,3,Undirected
S0028,S0231,4,Undirected
S0028,S0232,2,Undirected
S0028,S0233,2,Undirected
S0028,S0234,1,Undirected
S0028,S0235,3,Undirected
S0028,S0237,2,Undirected
S0028,S0238,1,Undirected
S0028,S0239,1,Undirected
S0028,S0240,1,Undirected
S0028,S0241,3,Undirected
S0028,S0243,2,Undirected
S0028,S0245,1,Undirected
S0028,S0246,3,Undirected
S0028,S0249,1,Undirected
S0028,S0250,1,Undirected
S0029,S0030,5,Undirected
S0029,S0031,1,Undirected
S0029,S0033,2,Undirected
S0029,S0038,1,Undirected
S0029,S0040,5,Undirected
S0029,S0041,1,Undirected
S0029,S0043,3,Undirected
S0029,S0045,3,Undirected
S0029,S0046,2,Undirected
S0029,S0051,3,Undirected
S0029,S0053,1,Undirected
S0029,S0054,3,Undirected
S0029,S0055,1,Undirected
S0029,S0056,2,Undirected
S0029,S0057,4,Undirected
S0029,S0058,1,Undirected
S0029,S0060,1,Undirected
S0029,S0062,1,Undirected
S0029,S0063,3,Undirected
S0029,S0066,1,Undirected
S0029,S0067,1,Undirected
S0029,S0068,3,Undirected
S0029,S0069,3,Undirected
S0029,S0070,2,Undirected
S0029,S0071,4,Undirected
S0029,S0079,2,Undirected
S0029,S0080,1,Undirected
S0029,S0082,1,Undirected
S0029,S0083,1,Undirected
S0029,S0084,1,Undirected
S0029,S0085,1,Undirected
S0029,S0086,2,Undirected
S0029,S0087,2,Undirected
S0029,S0088,1,Undirected
S0029,S0089,2,Undirected
S0029,S0090,3,Undirected
S0029,S0092,1,Undirected
S0029,S0094,5,Undirected
S0029,S0095,1,Undirected
S0029,S0096,1,Undirected
S0029,S0097,2,Undirected
S0029,S0098,2,Undirected
S0029,S0100,2,Undirected
S0029,S0101,2,Undirected
S0029,S0102,1,Undirected
S0029,S0105,2,Undirected
S0029,S0106,3,Undirected
S0029,S0107,2,Undirected
S0029,S0108,1,Undirected
S0029,S0109,2,Undirected
S0029,S0110,4,Undirected
S0029,S0111,1,Undirected
S0029,S0112,1,Undirected
S0029,S0113,1,Undirected
S0029,S0114,1,Undirected
S0029,S0115,3,Undirected
S0029,S0116,2,Undirected
S0029,S0117,2,Undirected
S0029,S0118,1,Undirected
S0029,S0119,1,Undirected
S0029,S0120,4,Undirected
S0029,S0121,2,Undirected
S0029,S0122,2,Undirected
S0029,S0124,1,Undirected
S0029,S0125,1,Undirected
S0029,S0126,4,Undirected
S0029,S0127,2,Undirected
S0029,S0130,3,Undirected
S0029,S0131,1,Undirected
S0029,S0132,1,Undirected
S0029,S0133,3,Undirected
S0029,S0134,2,Undirected
S0029,S0135,2,Undirected
S0029,S0136,1,Undirected
S0029,S0137,2,Undirected
S0029,S0138,3,Undirected
S0029,S0140,4,Undirected
S0029,S0141,3,Undirected
S0029,S0142,1,Undirected
S0029,S0145,4,Undirected
S0029,S0147,3,Undirected
S0029,S0148,1,Undirected
S0029,S0149,5,Undirected
S0029,S0153,3,Undirected
S0029,S0154,2,Undirected
S0029,S0155,2,Undirected
S0029,S0156,1,Undirected
S0029,S0157,2,Undirected
S0029,S0158,2,Undirected
S0029,S0160,7,Undirected
S0029,S0161,2,Undirected
S0029,S0162,4,Undirected
S0029,S0163,1,Undirected
S0029,S0164,2,Undirected
S0029,S0165,1,Undirected
S0029,S0166,5,Undirected
S0029,S0167,4,Undirected
S0029,S0168,5,Undirected
S0029,S0169,4,Undirected
S0029,S0170,1,Undirected
S0029,S0171,3,Undirected
S0029,S0173,3,Undirected
S0029,S0178,1,Undirected
S0029,S0179,5,Undirected
S0029,S0181,4,Undirected
S0029,S0182,3,Undirected
S0029,S0183,7,Undirected
S0029,S0185,2,Undirected
S0029,S0187,1,Undirected
S0029,S0188,3,Undirected
S0029,S0189,1,Undirected
S0029,S0193,2,Undirected
S0029,S0194,1,Undirected
S0029,S0196,1,Undirected
S0029,S0197,4,Undirected
S0029,S0199,2,Undirected
S0029,S0200,1,Undirected
S0029,S0201,2,Undirected
S0029,S0202,2,Undirected
S0029,S0203,4,Undirected
S0029,S0206,2,Undirected
S0029,S0207,4,Undirected
S0029,S0208,1,Undirected
S0029,S0210,5,Undirected
S0029,S0213,3,Undirected
S0029,S0214,3,Undirected
S0029,S0215,3,Undirected
S0029,S0216,1,Undirected
S0029,S0218,4,Undirected
S0029,S0219,4,Undirected
S0029,S0220,1,Undirected
S0029,S0221,4,Undirected
S0029,S0222,2,Undirected
S0029,S0226,3,Undirected
S0029,S0227,1,Undirected
S0029,S0232,1,Undirected
S0029,S0233,3,Undirected
S0029,S0235,1,Undirected
S0029,S0236,1,Undirected
S0029,S0237,2,Undirected
S0029,S0238,2,Undirected
S0029,S0239,3,Undirected
S0029,S0240,1,Undirected
S0029,S0241,4,Undirected
S0029,S0243,1,Undirected
S0029,S0245,3,Undirected
S0029,S0248,3,Undirected
S0029,S0249,2,Undirected
S0029,S0250,1,Undirected
S0030,S0031,1,Undirected
S0030,S0033,1,Undirected
S0030,S0036,2,Undirected
S0030,S0037,3,Undirected
S0030,S0040,4,Undirected
S0030,S0041,1,Undirected
S0030,S0043,3,Undirected
S0030,S0044,2,Undirected
S0030,S0045,2,Undirected
S0030,S0046,2,Undirected
S0030,S0050,2,Undirected
S0030,S0051,1,Undirected
S0030,S0054,2,Undirected
S0030,S0055,1,Undirected
S0030,S0056,1,Undirected
S0030,S0057,2,Undirected
S0030,S0058,3,Undirected
S0030,S0060,3,Undirected
S0030,S0061,1,Undirected
S0030,S0062,1,Undirected
S0030,S0063,3,Undirected
S0030,S0064,1,Undirected
S0030,S0066,3,Undirected
S0030,S0068,4,Undirected
S0030,S0069,4,Undirected
S0030,S0070,2,Undirected
S0030,S0071,1,Undirected
S0030,S0079,1,Undirected
S0030,S0080,1,Undirected
S0030,S0081,1,Undirected
S0030,S0082,1,Undirected
S0030,S0083,1,Undirected
S0030,S0084,3,Undirected
S0030,S0085,2,Undirected
S0030,S0086,3,Undirected
S0030,S0087,2,Undirected
S0030,S0089,2,Undirected
S0030,S0090,1,Undirected
S0030,S0091,1,Undirected
S0030,S0094,4,Undirected
S0030,S0095,3,Undirected
S0030,S0097,3,Undirected
S0030,S0098,1,Undirected
S0030,S0099,1,Undirected
S0030,S0100,2,Undirected
S0030,S0101,2,Undirected
S0030,S0102,2,Undirected
S0030,S0105,1,Undirected
S0030,S0106,2,Undirected
S0030,S0109,1,Undirected
S0030,S0110,2,Undirected
S0030,S0111,1,Undirected
S0030,S0112,2,Undirected
S0030,S0114,2,Undirected
S0030,S0115,1,Undirected
S0030,S0116,1,Undirected
S0030,S0117,2,Undirected
S0030,S0118,1,Undirected
S0030,S0119,2,Undirected
S0030,S0120,2,Undirected
S0030,S0121,2,Undirected
S0030,S0122,4,Undirected
S0030,S0124,2,Undirected
S0030,S0125,1,Undirected
S0030,S0126,4,Undirected
S0030,S0127,1,Undirected
S0030,S0130,2,Undirected
S0030,S0131,1,Undirected
S0030,S0132,1,Undirected
S0030,S0133,3,Undirected
S0030,S0134,3,Undirected
S0030,S0137,1,Undirected
S0030,S0138,4,Undirected
S0030,S0139,2,Undirected
S0030,S0140,2,Undirected
S0030,S0141,3,Undirected
S0030,S0142,1,Undirected
S0030,S0143,2,Undirected
S0030,S0145,2,Undirected
S0030,S0146,2,Undirected
S0030,S0147,2,Undirected
S0030,S0148,2,Undirected
S0030,S0149,5,Undirected
S0030,S0153,2,Undirected
S0030,S0154,1,Undirected
S0030,S0155,2,Undirected
S0030,S0156,2,Undirected
S0030,S0157,2,Undirected
S0030,S0158,5,Undirected
S0030,S0159,1,Undirected
S0030,S0160,6,Undirected
S0030,S0161,3,Undirected
S0030,S0162,2,Undirected
S0030,S0164,4,Undirected
S0030,S0166,3,Undirected
S0030,S0167,2,Undirected
S0030,S0168,5,Undirected
S0030,S0169,3,Undirected
S0030,S0170,2,Undirected
S0030,S0171,3,Undirected
S0030,S0172,1,Undirected
S0030,S0173,3,Undirected
S0030,S0176,1,Undirected
S0030,S0179,3,Undirected
S0030,S0181,3,Undirected
S0030,S0182,1,Undirected
S0030,S0183,4,Undirected
S0030,S0185,2,Undirected
S0030,S0188,2,Undirected
S0030,S0193,2,Undirected
S0030,S0194,1,Undirected
S0030,S0196,2,Undirected
S0030,S0197,3,Undirected
S0030,S0199,1,Undirected
S0030,S0200,4,Undirected
S0030,S0201,2,Undirected
S0030,S0202,1,Undirected
S0030,S0203,2,Undirected
S0030,S0206,1,Undirected
S0030,S0207,3,Undirected
S0030,S0208,1,Undirected
S0030,S0210,3,Undirected
